I 10:29:05.640   [SYSTEM]       RESUME from PAUSE
E 12:50:46.829   [SYSTEM]       JNT OVR SPD REF: 1 / 13021.848574
E 12:50:46.829   [SYSTEM]       JNT OVR SPD REF: 2 / 2685.876102
E 12:50:46.829   [SYSTEM]       JNT OVR SPD REF: 3 / 48873.586496
E 12:50:46.829   [SYSTEM]       JNT OVR SPD REF: 4 / 22516.430616
E 12:50:46.829   [SYSTEM]       JNT OVR SPD REF: 5 / 47187.397258
I 12:50:46.829   [MOTION]       Motion Mode Changed: 3->0
E 12:50:46.829   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:50:59.403   [MOTION]       Motion Mode Changed: 0->3
I 12:51:03.217   [MOTION]       Motion-Time Done
I 12:51:03.217   [MOTION]       Motion Mode Changed: 3->0
I 12:51:15.129   [MOTION]       Motion Mode Changed: 0->3
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 0 / 16168.999588
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 1 / 13021.999925
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 2 / 2686.000061
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 3 / 48873.498380
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 4 / 22516.500168
E 12:51:15.131   [SYSTEM]       JNT OVR SPD REF: 5 / 47187.501312
I 12:51:15.131   [MOTION]       Motion Mode Changed: 3->0
E 12:51:15.131   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:51:36.095   [MOTION]       Motion Mode Changed: 0->3
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 0 / 16168.999588
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 1 / 13021.999925
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 2 / 2686.000061
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 3 / 48873.498380
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 4 / 22516.500168
E 12:51:36.095   [SYSTEM]       JNT OVR SPD REF: 5 / 47187.501312
I 12:51:36.095   [MOTION]       Motion Mode Changed: 3->0
E 12:51:36.095   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:51:42.748   [MOTION]       Motion Mode Changed: 0->9
I 12:51:43.577   [SYSTEM]       Break Called
I 12:51:43.879   [SYSTEM]       Break Finished
I 12:51:43.879   [MOTION]       Motion Mode Changed: 9->0
I 12:51:44.023   [MOTION]       Motion Mode Changed: 0->9
I 12:51:44.761   [SYSTEM]       Break Called
I 12:51:45.063   [SYSTEM]       Break Finished
I 12:51:45.063   [MOTION]       Motion Mode Changed: 9->0
I 12:51:46.630   [MOTION]       Motion Mode Changed: 0->9
I 12:51:47.114   [SYSTEM]       Break Called
I 12:51:47.415   [SYSTEM]       Break Finished
I 12:51:47.415   [MOTION]       Motion Mode Changed: 9->0
I 12:51:48.527   [MOTION]       Motion Mode Changed: 0->9
I 12:51:49.757   [SYSTEM]       Break Called
I 12:51:50.057   [SYSTEM]       Break Finished
I 12:51:50.057   [MOTION]       Motion Mode Changed: 9->0
I 12:51:50.142   [MOTION]       Motion Mode Changed: 0->9
I 12:51:50.219   [SYSTEM]       Break Called
I 12:51:50.519   [SYSTEM]       Break Finished
I 12:51:50.519   [MOTION]       Motion Mode Changed: 9->0
I 12:51:50.685   [MOTION]       Motion Mode Changed: 0->9
I 12:51:50.745   [SYSTEM]       Break Called
I 12:51:51.047   [SYSTEM]       Break Finished
I 12:51:51.047   [MOTION]       Motion Mode Changed: 9->0
I 12:51:51.717   [MOTION]       Motion Mode Changed: 0->9
I 12:51:51.798   [SYSTEM]       Break Called
I 12:51:52.099   [SYSTEM]       Break Finished
I 12:51:52.099   [MOTION]       Motion Mode Changed: 9->0
I 12:51:52.224   [MOTION]       Motion Mode Changed: 0->9
I 12:51:52.288   [SYSTEM]       Break Called
I 12:51:52.589   [SYSTEM]       Break Finished
I 12:51:52.589   [MOTION]       Motion Mode Changed: 9->0
I 12:51:54.358   [MOTION]       Motion Mode Changed: 0->9
I 12:51:54.433   [SYSTEM]       Break Called
I 12:51:54.735   [SYSTEM]       Break Finished
I 12:51:54.735   [MOTION]       Motion Mode Changed: 9->0
I 12:51:56.034   [MOTION]       Motion Mode Changed: 0->9
I 12:51:56.845   [SYSTEM]       Break Called
I 12:51:57.147   [SYSTEM]       Break Finished
I 12:51:57.147   [MOTION]       Motion Mode Changed: 9->0
I 12:51:57.376   [MOTION]       Motion Mode Changed: 0->9
I 12:51:57.836   [SYSTEM]       Break Called
I 12:51:58.137   [SYSTEM]       Break Finished
I 12:51:58.137   [MOTION]       Motion Mode Changed: 9->0
I 12:51:59.269   [MOTION]       Motion Mode Changed: 0->9
I 12:51:59.686   [SYSTEM]       Break Called
I 12:51:59.987   [SYSTEM]       Break Finished
I 12:51:59.987   [MOTION]       Motion Mode Changed: 9->0
I 12:52:00.594   [MOTION]       Motion Mode Changed: 0->9
I 12:52:01.187   [SYSTEM]       Break Called
I 12:52:01.487   [SYSTEM]       Break Finished
I 12:52:01.487   [MOTION]       Motion Mode Changed: 9->0
I 12:52:09.512   [MOTION]       Motion Mode Changed: 0->3
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 0 / 9230.950592
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 1 / 35721.950105
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 2 / 24907.150059
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 3 / 71311.248400
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 4 / 40776.450348
E 12:52:09.513   [SYSTEM]       JNT OVR SPD REF: 5 / 47187.501312
I 12:52:09.513   [MOTION]       Motion Mode Changed: 3->0
E 12:52:09.513   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:52:22.781   [MOTION]       Motion Mode Changed: 0->3
I 12:52:25.765   [MOTION]       Motion-Time Done
I 12:52:25.765   [MOTION]       Motion Mode Changed: 3->0
I 12:52:36.595   [MOTION]       Motion Mode Changed: 0->10
E 12:52:37.097   [MOTION]       IK ERR ... !!! 5
E 12:52:37.097   [MOTION]       MSG:317/MSG_MOVE_RUNTIME_TERMINATE_IK_ERR
E 12:52:37.097   [MOTION]       Motion-Ik Problem
I 12:52:37.097   [MOTION]       Motion Mode Changed: 10->0
I 12:52:39.265   [MOTION]       Motion Mode Changed: 0->10
E 12:52:39.711   [SYSTEM]       JNT OVR SPD REF: 1 / 450.993932
E 12:52:39.711   [SYSTEM]       JNT OVR SPD REF: 3 / 949.260830
E 12:52:39.711   [SYSTEM]       JNT OVR SPD REF: 4 / 439.062292
I 12:52:39.711   [MOTION]       Motion Mode Changed: 10->0
E 12:52:39.711   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:52:42.571   [MOTION]       Motion Mode Changed: 0->9
I 12:52:43.485   [SYSTEM]       Break Called
I 12:52:43.787   [SYSTEM]       Break Finished
I 12:52:43.787   [MOTION]       Motion Mode Changed: 9->0
I 12:52:43.845   [MOTION]       Motion Mode Changed: 0->9
I 12:52:44.418   [SYSTEM]       Break Called
I 12:52:44.719   [SYSTEM]       Break Finished
I 12:52:44.719   [MOTION]       Motion Mode Changed: 9->0
I 12:52:44.745   [MOTION]       Motion Mode Changed: 0->9
I 12:52:45.394   [SYSTEM]       Break Called
I 12:52:45.695   [SYSTEM]       Break Finished
I 12:52:45.695   [MOTION]       Motion Mode Changed: 9->0
I 12:52:45.991   [MOTION]       Motion Mode Changed: 0->9
I 12:52:46.642   [SYSTEM]       Break Called
I 12:52:46.943   [SYSTEM]       Break Finished
I 12:52:46.943   [MOTION]       Motion Mode Changed: 9->0
I 12:52:54.431   [MOTION]       Motion Mode Changed: 0->3
E 12:52:54.433   [SYSTEM]       JNT OVR SPD REF: 0 / 2518.550938
E 12:52:54.433   [SYSTEM]       JNT OVR SPD REF: 1 / 4941.609799
E 12:52:54.433   [SYSTEM]       JNT OVR SPD REF: 2 / 42220.949707
E 12:52:54.433   [SYSTEM]       JNT OVR SPD REF: 3 / 42337.065503
E 12:52:54.433   [SYSTEM]       JNT OVR SPD REF: 4 / 18180.004747
I 12:52:54.433   [MOTION]       Motion Mode Changed: 3->0
E 12:52:54.433   [SYSTEM]       MSG:316/MSG_MOVE_RUNTIME_TERMINATE_OVER_SPD
I 12:53:05.826   [MOTION]       Motion Mode Changed: 0->3
I 12:53:08.913   [MOTION]       Motion-Time Done
I 12:53:08.913   [MOTION]       Motion Mode Changed: 3->0
W 14:15:01.009   [LAN2CAN]      Header footer not match
W 14:18:51.009   [LAN2CAN]      Header footer not match
M 16:17:15.234   [SYSTEM]       MSG:0/MSG_OK
I 16:17:27.923   [SYSTEM]       Reference Off
I 16:17:30.244   [SYSTEM]       Reference On
I 16:17:31.315   [SYSTEM]       Reference Off
I 16:17:32.303   [SYSTEM]       Reference On
M 16:18:13.984   [SYSTEM]       MSG:0/MSG_OK
M 16:18:35.541   [SYSTEM]       MSG:0/MSG_OK
W 17:19:41.010   [LAN2CAN]      Header footer not match
I 17:39:38.093   [SYSTEM]       Reference Off
I 18:29:25.784   [MOTION]       Motion Mode Changed: 0->1
I 18:29:26.055   [MOTION]       Motion-Time Done
I 18:29:26.055   [MOTION]       Motion Mode Changed: 1->0
I 18:29:26.074   [MOTION]       Motion Mode Changed: 0->1
I 18:29:28.905   [MOTION]       Motion-Time Done
I 18:29:28.905   [MOTION]       Motion Mode Changed: 1->0
I 18:29:28.918   [MOTION]       Motion Mode Changed: 0->1
I 18:29:31.749   [MOTION]       Motion-Time Done
I 18:29:31.749   [MOTION]       Motion Mode Changed: 1->0
M 18:29:51.755   [SYSTEM]       MSG:0/MSG_OK
W 18:29:58.739   [MOTION]       MSG:301/MSG_MOVE_POINT_NUM_ERR
I 18:30:27.148   [MOTION]       Motion Mode Changed: 0->1
I 18:30:29.979   [MOTION]       Motion-Time Done
I 18:30:29.979   [MOTION]       Motion Mode Changed: 1->0
I 18:30:30.020   [MOTION]       Motion Mode Changed: 0->1
I 18:30:32.851   [MOTION]       Motion-Time Done
I 18:30:32.851   [MOTION]       Motion Mode Changed: 1->0
I 18:30:32.864   [MOTION]       Motion Mode Changed: 0->1
I 18:30:35.695   [MOTION]       Motion-Time Done
I 18:30:35.695   [MOTION]       Motion Mode Changed: 1->0
I 18:30:52.652   [MOTION]       Motion Mode Changed: 0->1
I 18:30:55.483   [MOTION]       Motion-Time Done
I 18:30:55.483   [MOTION]       Motion Mode Changed: 1->0
I 18:31:35.590   [SYSTEM]       Reference On
I 18:31:36.606   [SYSTEM]       Reference Off
I 18:31:39.406   [SYSTEM]       Reference On
I 18:47:00.402   [MOTION]       Motion Mode Changed: 0->1
I 18:47:00.673   [MOTION]       Motion-Time Done
I 18:47:00.673   [MOTION]       Motion Mode Changed: 1->0
I 19:06:33.451   [MAIN]         System Version: 1.0.0
I 19:06:34.461   [LAN2CAN]      Succeed to create socket: 
I 19:06:34.964   [DAEMON]       Succeed to start read thread
I 19:06:34.964   [DAEMON]       Succeed to start real-time thread
I 19:06:35.462   [LAN2CAN]      Succeed to connect l2c
I 19:06:35.615   [SYSTEM]       SCB CONFIG DONE
W 19:06:37.460   [SYSTEM]       System General Thread Jitter High: 162329 ns
I 19:06:38.476   [MAIN]         SYSTEM STARTING
I 19:06:40.133   [SYSTEM]       CMD Power On
I 19:06:40.363   [TOOLFLANGE]   TFB RST 92 0 1 1 145
I 19:06:40.374   [SYSTEM]       STATE POWER ENGAGED
I 19:06:40.891   [MOTOR]        BNO 6 TYP:140 MDR:0 BLM:0 SEN:1 SLE:0.000000
I 19:06:40.891   [MOTOR]        BNO 4 TYP:140 MDR:0 BLM:0 SEN:1 SLE:0.000000
I 19:06:40.891   [MOTOR]        BNO 0 TYP:250 MDR:1 BLM:0 SEN:1 SLE:0.000000
I 19:06:40.891   [MOTOR]        BNO 1 TYP:250 MDR:0 BLM:0 SEN:1 SLE:0.000000
I 19:06:40.891   [MOTOR]        BNO 2 TYP:250 MDR:1 BLM:0 SEN:1 SLE:0.000000
I 19:06:40.892   [MOTOR]        BNO 5 TYP:140 MDR:1 BLM:0 SEN:1 SLE:0.000218
I 19:06:40.892   [MOTOR]        BNO 3 TYP:250 MDR:1 BLM:0 SEN:1 SLE:0.000000
I 19:06:41.402   [SYSTEM]       Servo Call: 1/1
I 19:06:41.402   [SYSTEM]       ServoState: 0
I 19:06:41.402   [SYSTEM]       ServoState: 1
I 19:06:41.497   [SYSTEM]       Motor Firmware: 0 : 1250919
I 19:06:41.497   [SYSTEM]       Motor Firmware: 1 : 1250313
I 19:06:41.497   [SYSTEM]       Motor Firmware: 2 : 1250313
I 19:06:41.497   [SYSTEM]       Motor Firmware: 3 : 1250313
I 19:06:41.497   [SYSTEM]       Motor Firmware: 4 : 1250313
I 19:06:41.497   [SYSTEM]       Motor Firmware: 5 : 1250313
I 19:06:41.497   [SYSTEM]       Motor Firmware: 6 : 1250313
I 19:06:41.497   [SYSTEM]       Side Firmware : 29
I 19:06:41.497   [SYSTEM]       ToolFlange Firmware : 92
I 19:06:41.497   [SYSTEM]       Motor PGain: 0 : 360/34/400
I 19:06:41.497   [SYSTEM]       Motor PGain: 1 : 360/34/400
I 19:06:41.497   [SYSTEM]       Motor PGain: 2 : 220/40/400
I 19:06:41.497   [SYSTEM]       Motor PGain: 3 : 360/34/400
I 19:06:41.497   [SYSTEM]       Motor PGain: 4 : 35/5/80
I 19:06:41.497   [SYSTEM]       Motor PGain: 5 : 35/5/80
I 19:06:41.497   [SYSTEM]       Motor PGain: 6 : 35/5/80
I 19:06:41.497   [SYSTEM]       ServoState: 2
I 19:06:41.497   [SYSTEM]       ServoState: 3
I 19:06:43.058   [SYSTEM]       Motor Acts: 0[-0.171865,0.171865/0.174041]
I 19:06:43.058   [SYSTEM]       Motor Acts: 1[-0.172518,0.172300/0.174041]
I 19:06:43.058   [SYSTEM]       Motor Acts: 2[-0.170342,0.170995/0.174041]
I 19:06:43.058   [SYSTEM]       Motor Acts: 3[-0.172300,0.172083/0.174041]
I 19:06:43.058   [SYSTEM]       Motor Acts: 4[-0.119000,0.122046/0.130531]
I 19:06:43.058   [SYSTEM]       Motor Acts: 5[-0.117042,0.121176/0.130531]
I 19:06:43.058   [SYSTEM]       Motor Acts: 6[-0.118565,0.123134/0.130531]
I 19:06:43.058   [SYSTEM]       ServoState: 4
I 19:06:43.058   [SYSTEM]       ServoState: 5
I 19:06:43.058   [SYSTEM]       ServoState: 6
I 19:06:43.058   [SYSTEM]       Reference On
I 19:13:09.151   [MAIN]         System Version: 1.0.0
I 19:13:10.161   [LAN2CAN]      Succeed to create socket: 
I 19:13:10.663   [DAEMON]       Succeed to start read thread
I 19:13:10.663   [DAEMON]       Succeed to start real-time thread
I 19:13:11.161   [LAN2CAN]      Succeed to connect l2c
I 19:13:11.214   [SYSTEM]       SCB CONFIG DONE
W 19:13:13.160   [SYSTEM]       System General Thread Jitter High: 160351 ns
I 19:13:14.175   [MAIN]         SYSTEM STARTING
I 19:13:20.037   [SYSTEM]       CMD Power On
I 19:13:20.267   [TOOLFLANGE]   TFB RST 92 0 1 1 145
I 19:13:20.279   [SYSTEM]       STATE POWER ENGAGED
I 19:13:20.796   [MOTOR]        BNO 5 TYP:140 MDR:1 BLM:0 SEN:1 SLE:0.012400
I 19:13:20.796   [MOTOR]        BNO 4 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.005221
I 19:13:20.796   [MOTOR]        BNO 6 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.010225
I 19:13:20.796   [MOTOR]        BNO 0 TYP:250 MDR:1 BLM:0 SEN:1 SLE:-0.001740
I 19:13:20.796   [MOTOR]        BNO 1 TYP:250 MDR:0 BLM:0 SEN:1 SLE:0.002828
I 19:13:20.796   [MOTOR]        BNO 2 TYP:250 MDR:1 BLM:0 SEN:1 SLE:-0.006309
I 19:13:20.796   [MOTOR]        BNO 3 TYP:250 MDR:1 BLM:0 SEN:1 SLE:0.004133
I 19:13:21.306   [SYSTEM]       Servo Call: 1/1
I 19:13:21.306   [SYSTEM]       ServoState: 0
I 19:13:21.306   [SYSTEM]       ServoState: 1
I 19:13:21.400   [SYSTEM]       Motor Firmware: 0 : 1250919
I 19:13:21.400   [SYSTEM]       Motor Firmware: 1 : 1250313
I 19:13:21.400   [SYSTEM]       Motor Firmware: 2 : 1250313
I 19:13:21.400   [SYSTEM]       Motor Firmware: 3 : 1250313
I 19:13:21.400   [SYSTEM]       Motor Firmware: 4 : 1250313
I 19:13:21.400   [SYSTEM]       Motor Firmware: 5 : 1250313
I 19:13:21.400   [SYSTEM]       Motor Firmware: 6 : 1250313
I 19:13:21.400   [SYSTEM]       Side Firmware : 29
I 19:13:21.400   [SYSTEM]       ToolFlange Firmware : 92
I 19:13:21.400   [SYSTEM]       Motor PGain: 0 : 360/34/400
I 19:13:21.400   [SYSTEM]       Motor PGain: 1 : 360/34/400
I 19:13:21.400   [SYSTEM]       Motor PGain: 2 : 220/40/400
I 19:13:21.400   [SYSTEM]       Motor PGain: 3 : 360/34/400
I 19:13:21.400   [SYSTEM]       Motor PGain: 4 : 35/5/80
I 19:13:21.400   [SYSTEM]       Motor PGain: 5 : 35/5/80
I 19:13:21.400   [SYSTEM]       Motor PGain: 6 : 35/5/80
I 19:13:21.400   [SYSTEM]       ServoState: 2
I 19:13:21.400   [SYSTEM]       ServoState: 3
I 19:13:22.962   [SYSTEM]       Motor Acts: 0[-0.172083,0.171865/0.174041]
I 19:13:22.962   [SYSTEM]       Motor Acts: 1[-0.172518,0.172518/0.174041]
I 19:13:22.962   [SYSTEM]       Motor Acts: 2[-0.170342,0.170995/0.174041]
I 19:13:22.962   [SYSTEM]       Motor Acts: 3[-0.172300,0.172083/0.174041]
I 19:13:22.962   [SYSTEM]       Motor Acts: 4[-0.118783,0.121393/0.130531]
I 19:13:22.962   [SYSTEM]       Motor Acts: 5[-0.118130,0.121393/0.130531]
I 19:13:22.962   [SYSTEM]       Motor Acts: 6[-0.118348,0.123351/0.130531]
I 19:13:22.962   [SYSTEM]       ServoState: 4
I 19:13:22.962   [SYSTEM]       ServoState: 5
I 19:13:22.962   [SYSTEM]       ServoState: 6
I 19:13:22.962   [SYSTEM]       Reference On
I 19:22:11.853   [MAIN]         System Version: 1.0.0
I 19:22:12.863   [LAN2CAN]      Succeed to create socket: 
I 19:22:13.366   [DAEMON]       Succeed to start real-time thread
I 19:22:13.366   [DAEMON]       Succeed to start read thread
I 19:22:13.864   [LAN2CAN]      Succeed to connect l2c
I 19:22:14.039   [SYSTEM]       SCB CONFIG DONE
I 19:22:16.877   [MAIN]         SYSTEM STARTING
I 19:22:27.171   [SYSTEM]       CMD Power On
I 19:22:27.402   [TOOLFLANGE]   TFB RST 92 0 1 1 145
I 19:22:27.414   [SYSTEM]       STATE POWER ENGAGED
I 19:22:27.931   [MOTOR]        BNO 5 TYP:140 MDR:1 BLM:0 SEN:1 SLE:0.018492
I 19:22:27.931   [MOTOR]        BNO 4 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.013271
I 19:22:27.931   [MOTOR]        BNO 6 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.019797
I 19:22:27.931   [MOTOR]        BNO 0 TYP:250 MDR:1 BLM:0 SEN:1 SLE:-0.005221
I 19:22:27.931   [MOTOR]        BNO 1 TYP:250 MDR:0 BLM:0 SEN:1 SLE:0.005874
I 19:22:27.931   [MOTOR]        BNO 2 TYP:250 MDR:1 BLM:0 SEN:1 SLE:-0.010660
I 19:22:27.931   [MOTOR]        BNO 3 TYP:250 MDR:1 BLM:0 SEN:1 SLE:0.009572
I 19:22:28.444   [SYSTEM]       Servo Call: 1/1
I 19:22:28.444   [SYSTEM]       ServoState: 0
I 19:22:28.444   [SYSTEM]       ServoState: 1
I 19:22:28.539   [SYSTEM]       Motor Firmware: 0 : 1250919
I 19:22:28.539   [SYSTEM]       Motor Firmware: 1 : 1250313
I 19:22:28.539   [SYSTEM]       Motor Firmware: 2 : 1250313
I 19:22:28.539   [SYSTEM]       Motor Firmware: 3 : 1250313
I 19:22:28.539   [SYSTEM]       Motor Firmware: 4 : 1250313
I 19:22:28.539   [SYSTEM]       Motor Firmware: 5 : 1250313
I 19:22:28.539   [SYSTEM]       Motor Firmware: 6 : 1250313
I 19:22:28.539   [SYSTEM]       Side Firmware : 29
I 19:22:28.539   [SYSTEM]       ToolFlange Firmware : 92
I 19:22:28.539   [SYSTEM]       Motor PGain: 0 : 360/34/400
I 19:22:28.539   [SYSTEM]       Motor PGain: 1 : 360/34/400
I 19:22:28.539   [SYSTEM]       Motor PGain: 2 : 220/40/400
I 19:22:28.539   [SYSTEM]       Motor PGain: 3 : 360/34/400
I 19:22:28.539   [SYSTEM]       Motor PGain: 4 : 35/5/80
I 19:22:28.539   [SYSTEM]       Motor PGain: 5 : 35/5/80
I 19:22:28.539   [SYSTEM]       Motor PGain: 6 : 35/5/80
I 19:22:28.539   [SYSTEM]       ServoState: 2
I 19:22:28.539   [SYSTEM]       ServoState: 3
I 19:22:30.100   [SYSTEM]       Motor Acts: 0[-0.172083,0.172083/0.174041]
I 19:22:30.101   [SYSTEM]       Motor Acts: 1[-0.172518,0.172518/0.174041]
I 19:22:30.101   [SYSTEM]       Motor Acts: 2[-0.170342,0.170995/0.174041]
I 19:22:30.101   [SYSTEM]       Motor Acts: 3[-0.172518,0.172083/0.174041]
I 19:22:30.101   [SYSTEM]       Motor Acts: 4[-0.118565,0.120958/0.130531]
I 19:22:30.101   [SYSTEM]       Motor Acts: 5[-0.118783,0.121393/0.130531]
I 19:22:30.101   [SYSTEM]       Motor Acts: 6[-0.118348,0.123787/0.130531]
I 19:22:30.101   [SYSTEM]       ServoState: 4
I 19:22:30.101   [SYSTEM]       ServoState: 5
I 19:22:30.101   [SYSTEM]       ServoState: 6
I 19:22:30.101   [SYSTEM]       Reference On
I 19:24:46.066   [SYSTEM]       Reference Off
I 19:24:46.067   [SYSTEM]       Servo Call: 1/1
I 19:24:46.067   [SYSTEM]       ServoState: 0
W 19:24:46.067   [SYSTEM]       CMD Power Off
W 19:24:46.632   [TOOLFLANGE]   TFB DISCON
W 19:24:46.640   [MOTOR]        MOTOR DISCON 5
W 19:24:46.640   [MOTOR]        MOTOR DISCON 6
W 19:24:46.642   [MOTOR]        MOTOR DISCON 3
W 19:24:46.644   [MOTOR]        MOTOR DISCON 0
W 19:24:46.644   [MOTOR]        MOTOR DISCON 1
W 19:24:46.644   [MOTOR]        MOTOR DISCON 2
W 19:24:46.644   [MOTOR]        MOTOR DISCON 4
W 19:24:46.644   [SYSTEM]       MSG:100/MSG_SYSTEM_POWER_OFF
I 19:24:46.644   [SYSTEM]       STATE POWER DIS-ENGAGED
I 19:24:51.757   [SYSTEM]       CMD Power On
I 19:24:51.989   [TOOLFLANGE]   TFB RST 92 0 1 1 145
I 19:24:52.002   [SYSTEM]       STATE POWER ENGAGED
I 19:24:52.518   [MOTOR]        BNO 5 TYP:140 MDR:1 BLM:0 SEN:1 SLE:0.026541
I 19:24:52.518   [MOTOR]        BNO 6 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.029152
I 19:24:52.518   [MOTOR]        BNO 4 TYP:140 MDR:0 BLM:0 SEN:1 SLE:-0.018709
